customer_id,customer_fname,customer_lname,customer_segment,customer_street,customer_zipcode,customer_city,customer_state,customer_country
7880,Joyce,Padilla,Corporate,5717 Quiet Dell,725.0,Caguas,PR,Puerto Rico
10292,Mary,Williams,Corporate,6077 Clear Mountain Abbey,725.0,Caguas,PR,Puerto Rico
6240,Virginia,Elliott,Corporate,5735 Quaking Cider Highway,725.0,Caguas,PR,Puerto Rico
4410,Mary,Fitzgerald,Corporate,6826 Quiet Lane,725.0,Caguas,PR,Puerto Rico
4317,Jean,Sutton,Corporate,5010 Emerald Hollow,725.0,Caguas,PR,Puerto Rico
11857,Judy,Wall,Corporate,8434 Rocky Knoll,725.0,Caguas,PR,Puerto Rico
4024,Mary,Thomas,Corporate,8944 Red Place,725.0,Caguas,PR,Puerto Rico
7851,Douglas,Smith,Corporate,8508 Merry Crest,725.0,Caguas,PR,Puerto Rico
9938,Patrick,Smith,Corporate,3392 Hazy Point,725.0,Caguas,PR,Puerto Rico
3059,Lori,Hensley,Corporate,4429 Clear Panda Cove,725.0,Caguas,PR,Puerto Rico
11045,Paul,Smith,Corporate,8314 Sleepy Fawn Heath,725.0,Caguas,PR,Puerto Rico
1609,Kathy,Moore,Corporate,7640 Honey Apple Route,725.0,Caguas,PR,Puerto Rico
7813,Mary,Jackson,Corporate,5656 Burning By-pass,725.0,Caguas,PR,Puerto Rico
4682,Marilyn,Morales,Corporate,7094 Misty Wynd,725.0,Caguas,PR,Puerto Rico
989,Helen,Smith,Corporate,1914 Blue Autumn Harbour,725.0,Caguas,PR,Puerto Rico
9374,John,Taylor,Corporate,2762 Umber Cloud Glen,725.0,Caguas,PR,Puerto Rico
4816,Bruce,Short,Corporate,7380 Hazy Timber Expressway,725.0,Caguas,PR,Puerto Rico
9722,Carolyn,Anderson,Corporate,4396 Round Mews,725.0,Caguas,PR,Puerto Rico
1163,Timothy,Smith,Corporate,3114 Grand Quail Pointe,725.0,Caguas,PR,Puerto Rico
774,Mary,Smith,Corporate,3216 Rocky Centre,725.0,Caguas,PR,Puerto Rico
2664,Edward,Klein,Corporate,5087 Foggy Nectar Campus,725.0,Caguas,PR,Puerto Rico
4871,Justin,Hall,Corporate,4436 Indian Acres,725.0,Caguas,PR,Puerto Rico
3667,Andrew,Hinton,Corporate,9009 Umber Log Island,725.0,Caguas,PR,Puerto Rico
13526,Rhoda,Workman,Corporate,9394 Umber Abbey,725.0,Caguas,PR,Puerto Rico
13040,Dahlia,Baird,Corporate,7957 Iron Hollow,725.0,Caguas,PR,Puerto Rico
14091,Caryn,Herrera,Corporate,690 Rocky Lake Villas,725.0,Caguas,PR,Puerto Rico
14680,Jamalia,Hudson,Corporate,9042 Jagged Elk Private,725.0,Caguas,PR,Puerto Rico
13414,Barbara,Moran,Corporate,1669 Middle Common,725.0,Caguas,PR,Puerto Rico
13198,Jocelyn,Mckay,Corporate,6734 Grand Leaf Pathway,725.0,Caguas,PR,Puerto Rico
14607,Deborah,Robinson,Corporate,8839 Quiet Leaf Range,725.0,Caguas,PR,Puerto Rico
13089,Donna,Ware,Corporate,9420 Velvet Lagoon Trail,725.0,Caguas,PR,Puerto Rico
14089,Patricia,Chaney,Corporate,1626 Heather Road,725.0,Caguas,PR,Puerto Rico
14251,Bree,Spears,Corporate,1875 Bright Ledge,725.0,Caguas,PR,Puerto Rico
13412,Sydnee,Strickland,Corporate,4778 Little Creek Bay,725.0,Caguas,PR,Puerto Rico
14214,Chastity,Shannon,Corporate,7971 Wishing Corners,725.0,Caguas,PR,Puerto Rico
14461,Tana,Pratt,Corporate,6481 Heather Wagon Range,725.0,Caguas,PR,Puerto Rico
14441,Lucy,Acevedo,Corporate,4839 Lazy View,725.0,Caguas,PR,Puerto Rico
14639,Francesca,Barlow,Corporate,9922 Umber Promenade,725.0,Caguas,PR,Puerto Rico
14392,Miriam,Randall,Corporate,555 Colonial Butterfly Highway,725.0,Caguas,PR,Puerto Rico
14458,Constance,Garrett,Corporate,3470 Gentle Place,725.0,Caguas,PR,Puerto Rico
14619,Illana,Bonner,Corporate,5744 Cinder Square,725.0,Caguas,PR,Puerto Rico
14083,Pearl,Flores,Corporate,7770 Tawny Fox Circle,725.0,Caguas,PR,Puerto Rico
14065,Hadassah,Solis,Corporate,8063 Golden Street,725.0,Caguas,PR,Puerto Rico
14438,Quail,Green,Corporate,7258 Grand Pond Acres,725.0,Caguas,PR,Puerto Rico
14617,Guinevere,Ramsey,Corporate,5008 Hidden Autoroute,725.0,Caguas,PR,Puerto Rico
14099,Ariel,Collier,Corporate,1952 Noble Ramp,725.0,Caguas,PR,Puerto Rico
13531,Quintessa,Mcgowan,Corporate,9296 Hazy Goose Bend,725.0,Caguas,PR,Puerto Rico
13297,Desirae,Guzman,Corporate,7112 Cozy Highway,725.0,Caguas,PR,Puerto Rico
13117,Alexandra,Head,Corporate,4075 Silver Hills Heights,725.0,Caguas,PR,Puerto Rico
14278,Clio,Clay,Corporate,153 Blue Bay,725.0,Caguas,PR,Puerto Rico
14417,Taylor,Jensen,Corporate,7694 Burning Towers,725.0,Caguas,PR,Puerto Rico
14650,Carla,Guzman,Corporate,6567 Red Sky Gate,725.0,Caguas,PR,Puerto Rico
13349,Pascale,Lyons,Corporate,5234 Foggy Bear Meadow,725.0,Caguas,PR,Puerto Rico
14415,Wanda,Lynn,Corporate,338 Heather Orchard,725.0,Caguas,PR,Puerto Rico
13294,Fiona,Irwin,Corporate,8893 Indian Swale,725.0,Caguas,PR,Puerto Rico
14276,Jacqueline,Barron,Corporate,427 Grand Branch Hill,725.0,Caguas,PR,Puerto Rico
8689,Mary,Larsen,Corporate,4189 Amber Leaf Close,725.0,Caguas,PR,Puerto Rico
8597,Christina,Smith,Corporate,2073 Round Maze,725.0,Caguas,PR,Puerto Rico
4465,John,Sanchez,Corporate,3709 Middle Forest Downs,725.0,Caguas,PR,Puerto Rico
4716,Edward,Cooper,Corporate,4579 Cotton Walk,725.0,Caguas,PR,Puerto Rico
13897,Idola,Ryan,Corporate,4355 Gentle Abbey,725.0,Caguas,PR,Puerto Rico
11156,Jessica,Valdez,Corporate,3392 Hazy Point,725.0,Caguas,PR,Puerto Rico
9978,Joyce,Barron,Corporate,681 Tawny Range,725.0,Caguas,PR,Puerto Rico
14022,Justina,Duran,Corporate,7312 Crystal Willow Villas,725.0,Caguas,PR,Puerto Rico
13950,Jemima,Langley,Corporate,2934 Dusty Autoroute,725.0,Caguas,PR,Puerto Rico
13859,Tatiana,Schultz,Corporate,257 Iron Elk Maze,725.0,Caguas,PR,Puerto Rico
12778,Hillary,Shepard,Corporate,2592 Colonial Pointe,725.0,Caguas,PR,Puerto Rico
3244,Mary,Garza,Corporate,3216 Red Glade,725.0,Caguas,PR,Puerto Rico
3360,Mary,Bailey,Corporate,786 Golden Forest Terrace,725.0,Caguas,PR,Puerto Rico
1121,Kathleen,Smith,Corporate,8055 Iron Ridge,725.0,Caguas,PR,Puerto Rico
8619,Jack,Smith,Corporate,7353 Indian Anchor Line,725.0,Caguas,PR,Puerto Rico
13965,Aubrey,Ewing,Corporate,3926 Stony Gardens,725.0,Caguas,PR,Puerto Rico
11079,Russell,Smith,Corporate,753 Iron Deer Grounds,725.0,Caguas,PR,Puerto Rico
9351,Joseph,Smith,Corporate,1731 Pleasant Fox Campus,725.0,Caguas,PR,Puerto Rico
655,Joseph,Dougherty,Corporate,3050 Silent Cape,725.0,Caguas,PR,Puerto Rico
13875,Lisandra,Casey,Corporate,907 Umber Beacon Common,725.0,Caguas,PR,Puerto Rico
3793,Janet,Best,Corporate,2690 Cozy Autumn Parade,725.0,Caguas,PR,Puerto Rico
490,Sandra,Brown,Corporate,826 Gentle Prairie Plaza,725.0,Caguas,PR,Puerto Rico
7923,Sharon,Rivera,Corporate,7500 Crystal Beacon Way,725.0,Caguas,PR,Puerto Rico
6813,Jeffrey,Coleman,Corporate,6657 Merry Treasure Vista,725.0,Caguas,PR,Puerto Rico
14053,Rhonda,Dale,Corporate,9417 Colonial Mountain,725.0,Caguas,PR,Puerto Rico
14783,Carolyn,Chapman,Corporate,5032 Sunny Barn Quay,725.0,Caguas,PR,Puerto Rico
6509,Mary,Cox,Corporate,9843 Indian Passage,725.0,Caguas,PR,Puerto Rico
13909,Ainsley,Burris,Corporate,7334 Umber Expressway,725.0,Caguas,PR,Puerto Rico
14908,Nola,Nelson,Corporate,8589 Red Deer Circuit,725.0,Caguas,PR,Puerto Rico
5998,Mary,Cline,Corporate,547 Harvest Dale Ledge,725.0,Caguas,PR,Puerto Rico
13709,Uta,Owens,Corporate,595 Indian Path,725.0,Caguas,PR,Puerto Rico
14709,Astra,Morgan,Corporate,415 Golden Meadow,725.0,Caguas,PR,Puerto Rico
13780,Suki,Norris,Corporate,384 Easy Embers Trace,725.0,Caguas,PR,Puerto Rico
4051,Christine,Barrera,Corporate,872 Quaking Bluff Freeway,725.0,Caguas,PR,Puerto Rico
12327,Emily,Smith,Corporate,1691 Jagged Nectar Corner,725.0,Caguas,PR,Puerto Rico
13617,Callie,Henson,Corporate,833 Amber Anchor Glen,725.0,Caguas,PR,Puerto Rico
13742,Olivia,Massey,Corporate,4606 Tawny Autoroute,725.0,Caguas,PR,Puerto Rico
281,Stephanie,Smith,Corporate,5779 Quiet Brook Pines,795.0,Juana Diaz,PR,Puerto Rico
13650,Idona,Jenkins,Corporate,2672 Colonial Robin Glade,725.0,Caguas,PR,Puerto Rico
5959,Thomas,Humphrey,Corporate,660 Indian Chase,725.0,Caguas,PR,Puerto Rico
13865,Kimberly,Giles,Corporate,6982 Cinder Fawn Cape,725.0,Caguas,PR,Puerto Rico
3729,John,Peters,Corporate,9050 Pleasant Cloud Mountain,725.0,Caguas,PR,Puerto Rico
2989,Mary,Henderson,Corporate,3095 Silver Lake Manor,725.0,Caguas,PR,Puerto Rico
10467,Janet,Sandoval,Corporate,2580 Dewy Circle,725.0,Caguas,PR,Puerto Rico
5229,Thomas,Butler,Corporate,4047 Indian Range,725.0,Caguas,PR,Puerto Rico
8454,Mary,Turner,Corporate,9174 Cotton Treasure Landing,725.0,Caguas,PR,Puerto Rico
8550,Mary,Smith,Corporate,4906 Wishing Bluff Pike,725.0,Caguas,PR,Puerto Rico
5079,Gregory,Cameron,Corporate,6138 Rustic Walk,725.0,Caguas,PR,Puerto Rico
5096,Mary,Smith,Corporate,6801 Clear Fox View,725.0,Caguas,PR,Puerto Rico
6188,Kevin,Davies,Corporate,6704 Misty Rabbit Autoroute,725.0,Caguas,PR,Puerto Rico
2372,Melissa,Kemp,Corporate,2586 High Log Autoroute,725.0,Caguas,PR,Puerto Rico
3390,Elizabeth,Stephenson,Corporate,8808 Quaking Front,725.0,Caguas,PR,Puerto Rico
916,Mary,Smith,Corporate,6280 Sleepy Brook Diversion,725.0,Caguas,PR,Puerto Rico
7,Melissa,Wilcox,Corporate,9453 High Concession,725.0,Caguas,PR,Puerto Rico
13700,Chastity,Joyce,Corporate,3212 Umber Thicket,725.0,Caguas,PR,Puerto Rico
5774,Virginia,Smith,Corporate,5315 Indian Rise Dell,725.0,Caguas,PR,Puerto Rico
4887,Nicholas,Smith,Corporate,6547 Golden Crescent,725.0,Caguas,PR,Puerto Rico
1195,Danielle,Smith,Corporate,4771 Dewy Timber Lane,725.0,Caguas,PR,Puerto Rico
1270,Stephen,Lynch,Corporate,902 Little Falls,725.0,Caguas,PR,Puerto Rico
1218,Elizabeth,Smith,Corporate,1073 Pleasant Cloud Centre,725.0,Caguas,PR,Puerto Rico
516,Mary,Smith,Corporate,1966 Broad Run,725.0,Caguas,PR,Puerto Rico
3301,Richard,Davila,Corporate,9729 Middle Shadow Run,725.0,Caguas,PR,Puerto Rico
7301,Mary,Smith,Corporate,7851 Pleasant Horse By-pass,725.0,Caguas,PR,Puerto Rico
11869,Thomas,Smith,Corporate,3983 Wishing Path,725.0,Caguas,PR,Puerto Rico
11161,Mary,Pennington,Corporate,5382 Heather Key,725.0,Caguas,PR,Puerto Rico
2293,Mary,Collier,Corporate,9861 Grand Elk Trace,725.0,Caguas,PR,Puerto Rico
7646,Mary,Smith,Corporate,4291 Dewy Hickory Ramp,725.0,Caguas,PR,Puerto Rico
3989,Margaret,Harrison,Corporate,3225 Dusty Autumn Meadow,725.0,Caguas,PR,Puerto Rico
4821,Brittany,Rangel,Corporate,9814 Middle Autumn Grounds,725.0,Caguas,PR,Puerto Rico
11736,Jeffrey,Smith,Corporate,2351 Misty Crest,725.0,Caguas,PR,Puerto Rico
10711,Cynthia,Campbell,Corporate,1035 Hidden Glade,725.0,Caguas,PR,Puerto Rico
7188,Mary,Whitaker,Corporate,9695 Misty Court,725.0,Caguas,PR,Puerto Rico
8291,Mary,Roman,Corporate,3761 Foggy Autumn Crossing,725.0,Caguas,PR,Puerto Rico
4748,Mary,Smith,Corporate,8610 Fallen Lake Line,725.0,Caguas,PR,Puerto Rico
12452,Catherine,Bradley,Corporate,6651 Iron Port,725.0,Caguas,PR,Puerto Rico
12699,Halee,Levine,Corporate,7509 Harvest Highlands,725.0,Caguas,PR,Puerto Rico
12731,Jolene,Estes,Corporate,8172 Gentle Elk Beach,725.0,Caguas,PR,Puerto Rico
12511,Kylie,Rosario,Corporate,1510 Broad Rise Expressway,725.0,Caguas,PR,Puerto Rico
12689,Kendall,Goff,Corporate,8344 Colonial Maze,725.0,Caguas,PR,Puerto Rico
15104,Zena,Pennington,Corporate,3212 Broad Falls,725.0,Caguas,PR,Puerto Rico
15014,Melyssa,Webster,Corporate,3399 Little Dale,725.0,Caguas,PR,Puerto Rico
12883,Tatyana,Burks,Corporate,6316 Wishing Rise,725.0,Caguas,PR,Puerto Rico
15048,Kaye,Barber,Corporate,4772 Indian Alley,725.0,Caguas,PR,Puerto Rico
14990,Rowan,James,Corporate,9615 Misty Grove,725.0,Caguas,PR,Puerto Rico
12840,Heidi,Riggs,Corporate,379 Honey Maze,725.0,Caguas,PR,Puerto Rico
12947,Stacy,Fernandez,Corporate,9439 Blue Range,725.0,Caguas,PR,Puerto Rico
12928,Lana,Bird,Corporate,2966 Round Ridge,957.0,Bayamon,PR,Puerto Rico
15129,Sonya,Velazquez,Corporate,7106 Silent Anchor Promenade,725.0,Caguas,PR,Puerto Rico
12873,Hedy,Lucas,Corporate,2721 Dewy Panda Manor,725.0,Caguas,PR,Puerto Rico
14427,Amy,Nguyen,Corporate,9885 Lazy Shadow Concession,725.0,Caguas,PR,Puerto Rico
13231,Brianna,Horne,Corporate,5768 Gentle Nectar Chase,725.0,Caguas,PR,Puerto Rico
13301,Calista,Ratliff,Corporate,3915 Cinder Treasure Pike,725.0,Caguas,PR,Puerto Rico
8089,Evelyn,Smith,Corporate,840 Round Highlands,725.0,Caguas,PR,Puerto Rico
12816,Hyacinth,Silva,Corporate,6404 Golden Log Vale,725.0,Caguas,PR,Puerto Rico
12428,Jeffrey,Travis,Corporate,1552 Burning Dale Highlands,725.0,Caguas,PR,Puerto Rico
14910,Quemby,Cole,Corporate,7767 Hidden Place,725.0,Caguas,PR,Puerto Rico
13622,Yolanda,Nieves,Corporate,472 Cinder Sky Farm,725.0,Caguas,PR,Puerto Rico
6493,Mary,Best,Corporate,4896 Green Cider Park,725.0,Caguas,PR,Puerto Rico
6216,Thomas,Smith,Corporate,6398 Silent Wagon  Common,725.0,Caguas,PR,Puerto Rico
6785,Mary,Davila,Corporate,9214 Cotton Place,725.0,Caguas,PR,Puerto Rico
2224,Ann,Mercado,Corporate,6355 Grand Horse Port,725.0,Caguas,PR,Puerto Rico
7793,Mary,Smith,Corporate,7573 Silver Fawn Hill,725.0,Caguas,PR,Puerto Rico
7527,Pamela,Smith,Corporate,9100 Golden Panda Key,725.0,Caguas,PR,Puerto Rico
13559,Charde,Caldwell,Corporate,6174 Honey Lookout,725.0,Caguas,PR,Puerto Rico
2417,Mary,Mullins,Corporate,3593 Blue Brook Acres,725.0,Caguas,PR,Puerto Rico
13629,Rosalyn,Velez,Corporate,9359 Burning Hill,725.0,Caguas,PR,Puerto Rico
5468,Katherine,Smith,Corporate,7072 Thunder Apple Wood,725.0,Caguas,PR,Puerto Rico
6711,Mary,Yang,Corporate,7494 Emerald Terrace,698.0,Yauco,PR,Puerto Rico
1135,Bryan,Underwood,Corporate,8570 Lost Barn Expressway,725.0,Caguas,PR,Puerto Rico
7489,Teresa,Ritter,Corporate,1820 Noble Elk Harbour,725.0,Caguas,PR,Puerto Rico
15106,Hillary,Walters,Corporate,1682 Cozy Trail,725.0,Caguas,PR,Puerto Rico
121,Mary,Yoder,Corporate,3570 Crystal Cider Circuit,725.0,Caguas,PR,Puerto Rico
5807,Edward,Silva,Corporate,1173 Iron Terrace,725.0,Caguas,PR,Puerto Rico
12208,Mary,Simmons,Corporate,6391 Tawny Key,725.0,Caguas,PR,Puerto Rico
8229,Mary,Mcfarland,Corporate,9393 Easy Towers,725.0,Caguas,PR,Puerto Rico
9376,Mary,Hill,Corporate,611 Colonial Lake Mall,725.0,Caguas,PR,Puerto Rico
132,Eric,Smith,Corporate,1131 Cotton Grounds,725.0,Caguas,PR,Puerto Rico
8323,Mary,Smith,Corporate,4551 Jagged Bay,725.0,Caguas,PR,Puerto Rico
9770,Teresa,Smith,Corporate,6175 Golden Glade,725.0,Caguas,PR,Puerto Rico
9238,Judy,Gillespie,Corporate,3880 Rustic Port,725.0,Caguas,PR,Puerto Rico
8509,Mary,Hicks,Corporate,5202 Shady Bear Lane,725.0,Caguas,PR,Puerto Rico
11449,Barbara,Smith,Corporate,158 Golden Nook,957.0,Bayamon,PR,Puerto Rico
3158,Jesse,Smith,Corporate,3137 Bright Willow Gardens,725.0,Caguas,PR,Puerto Rico
11100,Barbara,Tucker,Corporate,3421 Harvest Glade,725.0,Caguas,PR,Puerto Rico
3630,Barbara,King,Corporate,3450 Quiet Hickory Harbour,725.0,Caguas,PR,Puerto Rico
12049,Mildred,Mclaughlin,Corporate,8497 Indian Pine Bend,725.0,Caguas,PR,Puerto Rico
3255,Mary,Christian,Corporate,2744 Round Deer Nook,725.0,Caguas,PR,Puerto Rico
8346,Mary,Wright,Corporate,6908 Indian Bluff Cape,725.0,Caguas,PR,Puerto Rico
12406,Mary,Michael,Corporate,9657 Red Willow Hill,725.0,Caguas,PR,Puerto Rico
6274,Mary,Ramsey,Corporate,7558 Cotton Log Stead,921.0,San Juan,PR,Puerto Rico
2751,Brenda,Smith,Corporate,5755 Crystal Pine Via,725.0,Caguas,PR,Puerto Rico
9228,Jacqueline,Smith,Corporate,9375 Heather Extension,725.0,Caguas,PR,Puerto Rico
3123,Karen,Durham,Corporate,3278 Pleasant Moor,725.0,Caguas,PR,Puerto Rico
6596,Nicole,Lynn,Corporate,482 Easy Avenue,725.0,Caguas,PR,Puerto Rico
5310,Ryan,Baird,Corporate,6451 Noble Blossom Manor,725.0,Caguas,PR,Puerto Rico
6991,Mary,Smith,Corporate,263 Hazy Wharf,725.0,Caguas,PR,Puerto Rico
9257,Mary,Smith,Corporate,6280 Cozy Embers Island,725.0,Caguas,PR,Puerto Rico
10296,Mary,Ramos,Corporate,1 Bright Manor,725.0,Caguas,PR,Puerto Rico
8553,Mary,English,Corporate,6161 Hidden Bluff Trace,725.0,Caguas,PR,Puerto Rico
8165,Mary,Kirk,Corporate,4929 Red Road,725.0,Caguas,PR,Puerto Rico
8691,Mary,Hart,Corporate,7591 Cinder Crest,969.0,Guaynabo,PR,Puerto Rico
9881,Amber,Smith,Corporate,4791 Heather Cider Orchard,725.0,Caguas,PR,Puerto Rico
10430,Katherine,Silva,Corporate,8249 Misty End,725.0,Caguas,PR,Puerto Rico
7241,Virginia,Burns,Corporate,2517 Shady Branch Avenue,725.0,Caguas,PR,Puerto Rico
6559,Mary,Dyer,Corporate,9193 High Log Boulevard,685.0,San Sebastian,PR,Puerto Rico
9016,Mary,Smith,Corporate,3983 Golden By-pass,725.0,Caguas,PR,Puerto Rico
12179,Keith,Smith,Corporate,2966 Gentle Ramp,725.0,Caguas,PR,Puerto Rico
11986,Gerald,Smith,Corporate,395 Hazy Branch Mews,725.0,Caguas,PR,Puerto Rico
9799,Olivia,Smith,Corporate,2387 Harvest Subdivision,725.0,Caguas,PR,Puerto Rico
5862,David,Cantu,Corporate,5553 Wishing Grove,725.0,Caguas,PR,Puerto Rico
1156,Mary,Terrell,Corporate,2592 Colonial Pointe,725.0,Caguas,PR,Puerto Rico
8693,Mary,Madden,Corporate,4491 High Dell,725.0,Caguas,PR,Puerto Rico
293,Christopher,Prince,Corporate,1974 Stony Wharf,725.0,Caguas,PR,Puerto Rico
11067,Anthony,Zimmerman,Corporate,9188 Silver Anchor Woods,725.0,Caguas,PR,Puerto Rico
9022,Mary,Smith,Corporate,6499 Lost Promenade,725.0,Caguas,PR,Puerto Rico
1203,Mary,Smith,Corporate,5365 Noble Nectar Island,725.0,Caguas,PR,Puerto Rico
2764,Mary,Ross,Corporate,3616 Quaking Street,725.0,Caguas,PR,Puerto Rico
11408,Vincent,Smith,Corporate,4955 Round Rabbit Hill,725.0,Caguas,PR,Puerto Rico
4666,Mary,Smith,Corporate,340 Velvet Barn Gate,674.0,Manati,PR,Puerto Rico
2490,Mary,Ward,Corporate,5016 Sunny Run,725.0,Caguas,PR,Puerto Rico
5058,Mary,Salinas,Corporate,9980 Red Crossing,725.0,Caguas,PR,Puerto Rico
8066,Mary,Ramos,Corporate,3702 Noble Plaza,725.0,Caguas,PR,Puerto Rico
7791,Andrea,Smith,Corporate,1837 Foggy Impasse,725.0,Caguas,PR,Puerto Rico
5032,Christopher,Fry,Corporate,1438 Honey Bay,725.0,Caguas,PR,Puerto Rico
10878,Emily,Richardson,Corporate,2867 Burning Forest Grove,725.0,Caguas,PR,Puerto Rico
18134,Shelby,Mcgowan,Corporate,5292 Shady Pony Cape,725.0,Caguas,PR,Puerto Rico
18241,Sybil,Monroe,Corporate,5652 Thunder Crossing,725.0,Caguas,PR,Puerto Rico
18185,Alika,Kinney,Corporate,7763 Umber End,725.0,Caguas,PR,Puerto Rico
18239,Skyler,Cardenas,Corporate,3050 Rustic Pine Expressway,725.0,Caguas,PR,Puerto Rico
18093,Fay,Camacho,Corporate,4204 Jagged Passage,725.0,Caguas,PR,Puerto Rico
18073,Natalie,Ellis,Corporate,7996 Burning Orchard,725.0,Caguas,PR,Puerto Rico
18127,Lacy,Guerra,Corporate,1112 Rustic Range,725.0,Caguas,PR,Puerto Rico
18159,Hanna,Bryant,Corporate,2704 Shady Willow Villas,725.0,Caguas,PR,Puerto Rico
17899,Amela,England,Corporate,8662 Jagged Hickory Extension,725.0,Caguas,PR,Puerto Rico
19178,Aileen,Howard,Corporate,4311 Old Edge,725.0,Caguas,PR,Puerto Rico
16464,Shelley,Whitley,Corporate,2122 Green By-pass,725.0,Caguas,PR,Puerto Rico
16607,Nita,Mccall,Corporate,6245 Amber Cloud Gate,725.0,Caguas,PR,Puerto Rico
19049,Stella,Holloway,Corporate,3561 Wishing Subdivision,725.0,Caguas,PR,Puerto Rico
16408,Octavia,Chase,Corporate,4520 Grand Port,725.0,Caguas,PR,Puerto Rico
16534,Dominique,Powers,Corporate,398 Pleasant Mountain,725.0,Caguas,PR,Puerto Rico
16387,Blythe,Terrell,Corporate,1507 Indian Autumn Jetty,725.0,Caguas,PR,Puerto Rico
16419,Ina,Rodriquez,Corporate,355 Cozy Square,725.0,Caguas,PR,Puerto Rico
19184,Allegra,Talley,Corporate,9430 Heather Mountain Farms,725.0,Caguas,PR,Puerto Rico
16489,Neve,Gallagher,Corporate,6450 Sleepy Island Path,725.0,Caguas,PR,Puerto Rico
19056,Carolyn,Rhodes,Corporate,4379 Heather Parkway,725.0,Caguas,PR,Puerto Rico
16612,Grace,Horne,Corporate,355 Amber Elk Abbey,725.0,Caguas,PR,Puerto Rico
15844,Sopoline,Watts,Corporate,5700 Little Circle,725.0,Caguas,PR,Puerto Rico
15878,Hadley,Newman,Corporate,6630 Umber Dale View,725.0,Caguas,PR,Puerto Rico
18753,Sage,Morse,Corporate,7625 Colonial Branch Row,791.0,Humacao,PR,Puerto Rico
18752,Calista,Nicholson,Corporate,660 Indian Chase,725.0,Caguas,PR,Puerto Rico
15823,Sybil,Frederick,Corporate,4834 Lost Farm,725.0,Caguas,PR,Puerto Rico
18823,Lesley,Sharp,Corporate,2690 Cozy Autumn Parade,725.0,Caguas,PR,Puerto Rico
15857,Phyllis,Fernandez,Corporate,8609 Grand Harbour,725.0,Caguas,PR,Puerto Rico
18857,Roanna,Booth,Corporate,2699 Pleasant Log Gate,725.0,Caguas,PR,Puerto Rico
15873,Odessa,Schneider,Corporate,7119 Iron Creek Farm,725.0,Caguas,PR,Puerto Rico
15837,Violet,Harper,Corporate,3761 Foggy Autumn Crossing,725.0,Caguas,PR,Puerto Rico
18800,Jaime,Garcia,Corporate,2383 Crystal Panda Mount,685.0,San Sebastian,PR,Puerto Rico
15833,Rhonda,Faulkner,Corporate,5913 Little Apple Ridge,725.0,Caguas,PR,Puerto Rico
15688,Emily,Rodriquez,Corporate,3504 Sunny Embers Way,725.0,Caguas,PR,Puerto Rico
15902,Cleo,Pierce,Corporate,907 Merry Forest Way,725.0,Caguas,PR,Puerto Rico
10471,Mary,Smith,Corporate,3909 Amber Canyon,725.0,Caguas,PR,Puerto Rico
10798,Grace,Moore,Corporate,9416 Easy Freeway,725.0,Caguas,PR,Puerto Rico
11404,Helen,Cook,Corporate,3996 Crystal Zephyr Swale,725.0,Caguas,PR,Puerto Rico
20662,Brenna,Dyer,Corporate,2586 High Log Autoroute,725.0,Caguas,PR,Puerto Rico
16093,Yvonne,Ferrell,Corporate,1865 Dusty Deer Mountain,725.0,Caguas,PR,Puerto Rico
16057,Aubrey,Mcmahon,Corporate,4922 Heather Gate Stead,725.0,Caguas,PR,Puerto Rico
533,Olivia,Edwards,Corporate,153 Hidden Range,725.0,Caguas,PR,Puerto Rico
7280,Jane,Strong,Corporate,907 Umber Beacon Common,725.0,Caguas,PR,Puerto Rico
17666,Desiree,Lyons,Corporate,1111 Velvet Path,725.0,Caguas,PR,Puerto Rico
3587,Michelle,Potter,Corporate,5364 Indian Gate Highway,725.0,Caguas,PR,Puerto Rico
5430,Emma,Smith,Corporate,1296 High Dale Bend,725.0,Caguas,PR,Puerto Rico
16072,Genevieve,Good,Corporate,7588 High Way,725.0,Caguas,PR,Puerto Rico
6344,Mary,Smith,Corporate,4462 Blue Drive,725.0,Caguas,PR,Puerto Rico
20424,Dominique,Bryant,Corporate,4592 Grand Timber Ramp,725.0,Caguas,PR,Puerto Rico
11530,Richard,Gibson,Corporate,8275 Broad Nectar Pointe,725.0,Caguas,PR,Puerto Rico
20513,Hilary,Sims,Corporate,779 Old Anchor View,725.0,Caguas,PR,Puerto Rico
18494,Anika,Tucker,Corporate,1510 Silent Inlet,725.0,Caguas,PR,Puerto Rico
398,Teresa,Smith,Corporate,8632 Bright Route,725.0,Caguas,PR,Puerto Rico
17937,May,Smith,Corporate,690 Cozy Meadow,725.0,Caguas,PR,Puerto Rico
18403,Wynter,Workman,Corporate,9749 Red Barn Harbour,725.0,Caguas,PR,Puerto Rico
20691,Audrey,Bishop,Corporate,7601 Pleasant Barn Run,725.0,Caguas,PR,Puerto Rico
20618,Farrah,Larsen,Corporate,2308 Stony Mountain Extension,725.0,Caguas,PR,Puerto Rico
17952,Evangeline,Castaneda,Corporate,7449 Sleepy Edge,725.0,Caguas,PR,Puerto Rico
8095,Dennis,Smith,Corporate,2442 Tawny Loop,725.0,Caguas,PR,Puerto Rico
20401,Cally,Kelley,Corporate,9611 Lost Parade,725.0,Caguas,PR,Puerto Rico
17988,Rylee,Mcneil,Corporate,7802 Grand Spring Chase,725.0,Caguas,PR,Puerto Rico
